cut1,cut2,acc_final,acc_cost,comm_total,comm_cost,comp_total,comp_cost,comp_client_total,comp_cost_client,comp_server_total,comp_cost_server,privacy_score_global,privacy_score_label,privacy_score_sample,privacy_cost,J
0,0,0.9875,0.012499999999999956,0.0,0.0,142.2309143235907,1.0,142.2309143235907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253125
0,1,0.9861111111111112,0.01388888888888884,163105.53952000022,1.0,108.62313950108364,0.7072685797295065,105.83903260529041,0.6891406620588599,2.7841068957932293,0.01812791767064658,0.43350551664578096,0.44627997886809245,0.4207310544234695,0.43350551664578096,0.5386657463160441
0,2,0.9879629629629629,0.012037037037037068,122336.90463999985,0.7500475152470142,82.11075969645754,0.47633967604733185,76.43990335986018,0.4434419915018279,5.670856336597353,0.03289768454550398,0.4945303468968515,0.584911800892576,0.404148892901127,0.4945303468968515,0.4332386438070587
0,3,0.9847222222222223,0.015277777777777724,101952.58719999986,0.6250712728705226,55.05972127523273,0.2407189323754332,46.40266691800207,0.2028706317643283,8.657054357230663,0.03784830061110492,0.469485844218176,0.5330388954679017,0.4059327929684503,0.469485844218176,0.3376384568104774
0,4,0.9875,0.012499999999999956,91760.42848000019,0.5625831516822787,30.272722376976162,0.024818491776476364,18.913212991319597,0.015505623024139062,11.359509385656565,0.009312868752337304,0.45685276179185547,0.4965487299265141,0.4171567936571968,0.45685276179185547,0.2641886013126526
0,5,0.9861111111111112,0.01388888888888884,81727.52223999998,0.5010714073875979,27.423372340388596,0.0,15.695023834705353,0.0,11.728348505683243,0.0,0.4422056637762276,0.45533822451710426,0.42907310303535096,0.4422056637762276,0.2392914900131786
1,1,0.9847222222222223,0.015277777777777724,0.0,0.0,136.21838567312807,0.9476294976218345,136.21838567312807,0.9476294976218345,0.0,0.0,0.0,0.0,0.0,0.0,0.24072681884990305
1,2,0.9879629629629629,0.012037037037037068,122336.90463999985,0.7500475152470142,108.86596924299374,0.7093836824284706,105.8078459277749,0.6894565849731755,3.058123315218836,0.01992709745529515,0.4661728184285161,0.5081918881614895,0.4241537486955426,0.4661728184285161,0.4844102632852595
1,3,0.9879629629629629,0.012037037037037068,101952.58719999986,0.6250712728705226,82.54250096343458,0.4801002414206434,76.32934345398098,0.44396202916082145,6.213157509453595,0.03613821225982192,0.4440659701292532,0.4764326975232011,0.4116992427353052,0.4440659701292532,0.3903186303643641
1,4,0.9861111111111112,0.01388888888888884,91760.42848000019,0.5625831516822787,54.940226225648075,0.23967810311003407,46.334116221405566,0.2021337342080693,8.60611000424251,0.03754436890196479,0.4676401924573762,0.5149872989801342,0.42029308593461817,0.4676401924573762,0.3209475840346444
1,5,0.9902777777777778,0.009722222222222188,81727.52223999998,0.5010714073875979,54.16919173812494,0.232962216033243,45.2493932377547,0.19460136997775823,8.919798500370234,0.03836084605548475,0.4713217010478943,0.5104731853964614,0.43217021669932726,0.4713217010478943,0.30376938667273934
2,2,0.986574074074074,0.013425925925925952,0.0,0.0,139.60497302003205,0.9771274494846092,139.60497302003205,0.9771274494846092,0.0,0.0,0.0,0.0,0.0,0.0,0.24763834385263378
2,3,0.9851851851851852,0.014814814814814836,61183.9523200002,0.3751187881175412,107.43189461249858,0.6968925637639408,104.38031037338078,0.6770974519713854,3.051584239117801,0.019795111792555397,0.45559200349350104,0.49422986377282196,0.41695414321418006,0.45559200349350104,0.38560454254744947
2,4,0.9861111111111112,0.01388888888888884,50991.793599999975,0.3126306669292939,80.28124961676076,0.4604042240021652,74.56516452599317,0.4276230984827168,5.716085090767592,0.032781125519448354,0.4210816094075276,0.4361203155888532,0.40604290322620196,0.4210816094075276,0.30200134730696887
2,5,0.9837962962962963,0.01620370370370372,40958.887360000015,0.2511189226346146,79.35858535626903,0.4523676068552993,73.41978860087693,0.4185146939817142,5.938796755392104,0.033852912873585106,0.4992805939128368,0.5777961986872379,0.42076498913843574,0.4992805939128368,0.30474270677661364
3,3,0.9898148148148148,0.010185185185185186,0.0,0.0,137.31242563109845,0.957158836366239,137.31242563109845,0.957158836366239,0.0,0.0,0.0,0.0,0.0,0.0,0.24183600538785605
3,4,0.9879629629629629,0.012037037037037068,30607.476160000057,0.18765442455280268,105.98778899107128,0.6843140728696877,103.25026988051832,0.6666391796585563,2.7375191105529666,0.017674893211131325,0.4515890971110805,0.4832134746544363,0.41996471956772463,0.4515890971110805,0.333898657892652
3,5,0.9888888888888889,0.011111111111111072,20574.569920000038,0.12614268025812303,103.7727449820377,0.6650205319509414,100.81751528661698,0.6460821447624163,2.9552296954207122,0.018938387188525054,0.4375958190585095,0.4521595106539033,0.4230321274631157,0.4375958190585095,0.3099675355946713
4,4,0.9879629629629629,0.012037037037037068,0.0,0.0,136.63001793902367,0.9512149089875427,136.63001793902367,0.9512149089875427,0.0,0.0,0.0,0.0,0.0,0.0,0.24081298650614494
4,5,0.9819444444444444,0.018055555555555602,10382.411200000019,0.06365455906987705,128.54731365432963,0.8808127024332324,128.33240361418575,0.8793401279557277,0.21491004014387727,0.0014725744775047449,0.3770933728402307,0.466044239764035,0.2881425059164264,0.3770933728402307,0.3349040474747239
5,5,0.9847222222222223,0.015277777777777724,0.0,0.0,136.21291188057512,0.9475818196343225,136.21291188057512,0.9475818196343225,0.0,0.0,0.0,0.0,0.0,0.0,0.24071489935302506
