exp_name,timestamp,client_idx,global_round,epoch,batch_idx,acc,loss,comm_time,comp_time,comp_time_client,comp_time_server,cut1,cut2,t_front,t_middle,t_back,smashed1_numel,smashed2_numel
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,1,1,0,0.10546875,2.3592896461486816,0.39010880000000003,0.08375027604051866,0.07099109003320336,0.012759186007315293,1,4,0.006336203005048446,0.012759186007315293,0.00076290599827189,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,2,1,1,0.078125,2.3925509452819824,0.39010880000000003,0.030839748927974142,0.023136639938456938,0.0077031089895172045,1,4,0.0017413850000593811,0.0077031089895172045,0.0005722789937863126,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,3,1,2,0.09765625,2.4008073806762695,0.39010880000000003,0.032590282964520156,0.024944159958977252,0.007646123005542904,1,4,0.002021031003096141,0.007646123005542904,0.0004733849928015843,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,4,1,3,0.08203125,2.43985915184021,0.39010880000000003,0.03716571882250719,0.02670536981895566,0.010460349003551528,1,4,0.001969876990187913,0.010460349003551528,0.0007006599917076528,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,5,1,4,0.12109375,2.355008363723755,0.39010880000000003,0.04009078191302251,0.03285678991232999,0.007233992000692524,1,4,0.0028503079956863075,0.007233992000692524,0.0004353709955466911,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,6,1,5,0.11328125,2.46646785736084,0.39010880000000003,0.032346672989660874,0.02373385999817401,0.008612812991486862,1,4,0.0019224610005039722,0.008612812991486862,0.000450924999313429,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,7,1,6,0.0859375,2.386458396911621,0.39010880000000003,0.03535980504238978,0.02456856003846042,0.010791245003929362,1,4,0.0017963010031962767,0.010791245003929362,0.0006605550006497651,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,8,1,7,0.125,2.362485885620117,0.39010880000000003,0.033779591976781376,0.025336039980174974,0.008443551996606402,1,4,0.001843531004851684,0.008443551996606402,0.0006900729931658134,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,9,1,8,0.08984375,2.384760856628418,0.39010880000000003,0.04270665101648774,0.034147010010201484,0.008559641006286256,1,4,0.0029328899981919676,0.008559641006286256,0.0004818110028281808,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,10,1,9,0.171875,2.3410000801086426,0.39010880000000003,0.04127080702164676,0.033349290024489164,0.007921516997157596,1,4,0.0029076159989926964,0.007921516997157596,0.00042731300345622003,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,11,1,10,0.109375,2.414916515350342,0.39010880000000003,0.03496794898819644,0.02374112998950295,0.011226818998693489,1,4,0.0018999159947270527,0.011226818998693489,0.0004741970042232424,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:42,0,12,1,11,0.1171875,2.326287031173706,0.39010880000000003,0.04527199803851545,0.037327000027289614,0.007944998011225834,1,4,0.0033014539949363098,0.007944998011225834,0.00043124600779265165,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,13,1,12,0.10546875,2.3623416423797607,0.39010880000000003,0.02834898307628464,0.021223000076133758,0.007125983000150882,1,4,0.0016871060070116073,0.007125983000150882,0.0004351940006017685,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,14,1,13,0.08984375,2.395139455795288,0.39010880000000003,0.03240124511648901,0.022484010114567354,0.009917235001921654,1,4,0.0018098380096489564,0.009917235001921654,0.0004385630018077791,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,15,1,14,0.125,2.435554027557373,0.39010880000000003,0.04054877394810319,0.030386239959625527,0.010162533988477662,1,4,0.002604092995170504,0.010162533988477662,0.00043453100079204887,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,16,1,15,0.09765625,2.353755474090576,0.39010880000000003,0.02818308991845697,0.021182999917073175,0.007000090001383796,1,4,0.0017083599959732965,0.007000090001383796,0.00040993999573402107,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,17,1,16,0.09765625,2.3450989723205566,0.39010880000000003,0.045086424972396344,0.03543918996001594,0.009647235012380406,1,4,0.0030824749992461875,0.009647235012380406,0.00046144399675540626,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,18,1,17,0.1484375,2.3268089294433594,0.39010880000000003,0.030980317053035833,0.023409980058204383,0.00757033699483145,1,4,0.0016876260051503778,0.00757033699483145,0.0006533720006700605,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,19,1,18,0.125,2.3641011714935303,0.39010880000000003,0.03154825686942786,0.024141709873219952,0.007406546996207908,1,4,0.0019399359880480915,0.007406546996207908,0.00047423499927390367,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,20,1,19,0.13671875,2.3632869720458984,0.39010880000000003,0.030978056965977885,0.02362918996368535,0.007348867002292536,1,4,0.0019137420022161677,0.007348867002292536,0.0004491769941523671,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,21,1,20,0.12109375,2.4109177589416504,0.39010880000000003,0.03271038201637566,0.024871880013961345,0.007838502002414316,1,4,0.0020266520004952326,0.007838502002414316,0.00046053600090090185,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,22,1,21,0.109375,2.349292278289795,0.39010880000000003,0.03483778909139801,0.02679142009583302,0.00804636899556499,1,4,0.002207698009442538,0.00804636899556499,0.0004714440001407638,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,23,1,22,0.10546875,2.4132320880889893,0.39010880000000003,0.03194275598798413,0.024438469990855083,0.007504285997129045,1,4,0.0019642080005723983,0.007504285997129045,0.00047963899851311,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,24,1,23,0.12890625,2.3278470039367676,0.39010880000000003,0.036848226969596,0.028349869971862063,0.008498356997733936,1,4,0.0023183199955383316,0.008498356997733936,0.0005166670016478747,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,25,1,24,0.15234375,2.3264613151550293,0.39010880000000003,0.0362473710993072,0.027268600097158924,0.008978771002148278,1,4,0.0022045170044293627,0.008978771002148278,0.0005223430052865297,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,26,1,25,0.13671875,2.346254825592041,0.39010880000000003,0.0358650599810062,0.027220089978072792,0.008644970002933405,1,4,0.0021957639983156696,0.008644970002933405,0.0005262449994916096,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,27,1,26,0.16796875,2.343796491622925,0.39010880000000003,0.03610377495351713,0.02752069995040074,0.008583075003116392,1,4,0.0022196079953573644,0.008583075003116392,0.0005324619996827096,393216.0,81920.0
cifar10_mbv2_pattern_mining,2026-02-07T01:53:43,0,28,1,27,0.12890625,2.3172495365142822,0.39010880000000003,0.03741524514043704,0.028395860135788098,0.009019385004648939,1,4,0.0022910060069989413,0.009019385004648939,0.0005485800065798685,393216.0,81920.0
