client_idx,global_round,bw_up_mbps,bw_down_mbps,rtt_ms,comm_time
2,87,10.02944743066874,14.704022040511152,36.71604295102183,0.03671604295102183
2,88,9.633171096320611,13.755324791082097,33.117729223694695,0.03311772922369469
2,89,9.713467153628839,11.091638442953977,31.200828671456666,0.031200828671456664
2,90,9.22161813521693,8.552186325459012,34.664625381146166,0.03466462538114617
3,21,38.47336840730467,56.17905174754621,15.913886867989522,0.015913886867989523
3,22,38.52510545970068,54.473415815974,16.138270271569468,0.016138270271569468
3,23,39.216229561140636,57.779104825181854,18.320214645481308,0.01832021464548131
3,24,37.02830040656941,56.612437357267865,18.72409775645703,0.01872409775645703
4,61,8.293444228010253,23.77191166659312,44.23200641974799,0.04423200641974799
4,62,9.53896400645902,20.908534344930708,40.55745622541732,0.040557456225417315
4,63,8.873863110873764,22.08971130589653,42.67013970693627,0.04267013970693627
4,64,9.826553863271116,21.522556899197834,42.66943014578589,0.04266943014578589
4,65,10.74089062760584,18.856911955382493,40.63851729928322,0.04063851729928322
4,66,10.898850594287179,19.029045921359945,37.9289940105853,0.0379289940105853
4,67,10.490751693173596,17.94825507395393,36.486983833582556,0.03648698383358256
4,68,11.983288884373719,17.42770808086611,40.941059812766845,0.04094105981276684
4,69,11.408674428351055,19.743562232142637,41.98822178845273,0.041988221788452726
4,70,11.557117333016805,18.05171340622931,37.71979232452862,0.03771979232452862
4,71,11.874069121542718,19.055593609472112,36.22144519729397,0.036221445197293964
4,72,12.306697737021947,22.42370110780641,35.319863152347494,0.035319863152347496
0,19,10.05427047728123,21.139813312446336,33.95901453218534,0.03395901453218534
0,20,10.587482529365527,20.52324489608273,31.911678000918922,0.031911678000918924
0,21,10.7444648344302,21.959617669403993,29.337657666654305,0.029337657666654304
1,7,32.877066031461375,73.96286554185771,13.24299989040993,0.01324299989040993
2,91,9.870669527359219,12.172153376327127,32.6863355516756,0.0326863355516756
2,92,10.705349403496573,11.047134458523558,33.72413669013805,0.03372413669013805
2,93,11.006122319251208,11.406831311726581,31.750735900727957,0.03175073590072796
2,94,10.16690251435959,13.319870432766393,37.145118996586625,0.037145118996586624
2,95,10.303944254798008,17.06047438215232,38.35862803858757,0.03835862803858757
2,96,10.594107012370973,18.19724030300661,38.48322142685901,0.03848322142685901
2,97,9.27857662279002,20.004037147518833,38.932475240701464,0.03893247524070147
2,98,7.8224711339707,18.965637173553603,33.680428328595006,0.033680428328595004
2,99,8.02752136438828,16.912590014883914,35.49509588487881,0.035495095884878806
2,100,8.771507945391955,19.552415415145894,34.92079550519396,0.03492079550519396
2,101,7.871765545237112,21.525168865372535,35.542974085197436,0.03554297408519744
2,102,8.084554004832867,22.528560606230975,38.137231160215165,0.03813723116021517
2,103,8.575543200692964,22.50310873169478,41.896532120308855,0.04189653212030885
2,104,7.141883486162887,22.353942819252836,38.95210213804605,0.03895210213804605
2,105,9.64459510612547,22.30121801511967,38.33094298310172,0.03833094298310172
3,25,42.66311190799852,55.12992914796304,18.51611227810384,0.01851611227810384
3,26,43.38248629684911,58.48103943664263,17.03591553035205,0.01703591553035205
3,27,49.48992167009396,63.02717650176582,16.36896116171099,0.01636896116171099
3,28,49.80507914083327,60.11774394914666,13.672308933123746,0.013672308933123746
4,73,11.505105766803556,25.207786693380957,38.37185128409726,0.03837185128409726
4,74,11.405418398610507,21.585778700284273,38.21298943291253,0.03821298943291253
4,75,10.67366618433143,25.24404177958493,30.905215042628377,0.030905215042628376
4,76,11.619183959179214,23.256464868704157,28.84747053073236,0.028847470530732357
4,77,11.453353657691856,24.130389023063184,28.986378600146313,0.028986378600146315
4,78,11.42122753259758,23.0396105172725,22.286830970289323,0.02228683097028932
4,79,11.533110870027661,21.534154902032384,21.798537976459798,0.021798537976459798
4,80,11.89955237726583,20.183225812041524,27.716856703410414,0.027716856703410415
4,81,13.221016714362886,19.520444676865424,28.010294429709262,0.028010294429709263
4,82,12.928785587392792,17.593275506910732,30.1366444369486,0.0301366444369486
4,83,13.554434866402595,19.728412388400788,32.476732229913154,0.03247673222991315
4,84,14.384471913546975,17.691679632981852,31.52733652390004,0.03152733652390004
0,22,10.586711389324673,18.62085128220422,28.072843106622535,0.028072843106622534
0,23,11.679099906929487,18.207255383841893,26.01966268016947,0.026019662680169472
0,24,11.063666844783096,21.388601473674168,31.32330726653257,0.03132330726653257
1,8,36.76138348234683,74.09091340864273,12.470185823639131,0.01247018582363913
2,106,9.43098402192611,22.409391682522987,38.593254270955484,0.03859325427095548
2,107,11.548569378962414,21.3448385327313,34.37761186929113,0.03437761186929113
2,108,11.016994769219037,20.818300585990794,32.433763234118686,0.03243376323411869
2,109,10.12711678582458,20.74042256264829,32.1181815386943,0.0321181815386943
2,110,9.334969583116695,20.52793310348225,27.68273717848377,0.02768273717848377
2,111,9.384980091255699,19.748053000227962,32.17790655694715,0.03217790655694715
2,112,10.329850795890863,21.662632274962515,33.96803716069847,0.033968037160698475
2,113,9.54021827201284,17.561341796339537,34.94159632077311,0.03494159632077311
2,114,10.231376793438862,18.253600926534986,37.51240684082446,0.037512406840824464
2,115,11.212172108382932,19.607929169252728,35.00777568863588,0.03500777568863588
2,116,10.544638534098723,21.12772471093986,39.681389756988736,0.03968138975698873
2,117,9.791068295111007,21.576662730751075,46.07591518717618,0.04607591518717618
2,118,9.031896649344876,20.56233092925844,45.26255526972832,0.04526255526972832
2,119,9.47029341944031,20.089644699952007,45.476776528754556,0.04547677652875456
2,120,10.542467142043199,18.620710901144022,42.994302461878185,0.04299430246187819
3,29,48.545607976734985,60.09446166975279,12.558614551305508,0.012558614551305509
3,30,44.95369829253446,54.22211216664932,14.345237653320952,0.014345237653320951
3,31,40.714632594825304,51.45656528649527,13.546584014286367,0.013546584014286368
3,32,41.23850505278027,44.11300789119359,12.753148434665796,0.012753148434665797
4,85,13.396214161347617,16.272480443100214,31.147507856043582,0.03114750785604358
4,86,12.798538476036061,16.188678428143835,35.793614563461844,0.03579361456346184
4,87,10.59735850197466,17.167986844018994,34.54538695881541,0.03454538695881541
4,88,10.467344266156324,18.394512579333583,30.36250887022295,0.03036250887022295
4,89,10.026622050214197,18.31916051006799,35.008121617616325,0.03500812161761632
4,90,9.00019288106525,18.505916945146573,35.88935849744029,0.035889358497440293
4,91,7.949610355260597,18.87425689511679,32.21428390414412,0.03221428390414412
4,92,7.7848977214135875,23.49059324368121,35.979429934876336,0.035979429934876336
4,93,7.085814432981019,18.88359780734201,35.01749115917911,0.03501749115917911
4,94,6.335159568413227,18.084153105994933,34.80081748693677,0.03480081748693677
4,95,6.275661997085129,16.1435427763223,29.606375098176503,0.029606375098176502
4,96,4.657010139390518,16.291907072247025,29.954336910480922,0.02995433691048092
0,25,12.734719068073911,21.91226563679937,35.85233797898736,0.035852337978987354
0,26,12.666909781544788,19.69510622793994,40.71359926293117,0.040713599262931166
0,27,11.125011375459037,18.012104430642324,38.489551237648705,0.0384895512376487
1,9,37.43699839760921,72.63365534454275,11.583899940807406,0.011583899940807406
2,121,9.964106601474588,18.313374467642017,40.876577664634596,0.040876577664634595
2,122,10.736195926166051,19.005916620604694,39.36086108526976,0.03936086108526976
2,123,8.345066900857406,19.197943643954723,37.005970497821934,0.037005970497821936
2,124,7.900833583270992,17.018567900246172,38.4231408095297,0.0384231408095297
2,125,7.391935922456643,21.659748903629342,44.44775393645821,0.044447753936458216
2,126,8.42332547725642,20.22491174930973,45.415618372534674,0.045415618372534675
2,127,8.540582793185862,22.859138081414457,41.91527708922293,0.041915277089222935
2,128,7.905149234672802,23.80538417022671,40.50644166500763,0.04050644166500763
2,129,8.287602009648781,22.548550252792946,37.94439213707943,0.03794439213707943
2,130,8.493463583938187,22.58983235248308,37.43919397029724,0.03743919397029724
2,131,9.008424684808059,21.734747655364718,41.24503898229474,0.041245038982294736
2,132,9.020958526118703,19.969791044512544,44.833926359752006,0.04483392635975201
2,133,9.64852302439082,19.683735609043445,42.77442385650426,0.042774423856504255
2,134,8.496483492493129,16.863731687994708,36.699744811153366,0.036699744811153366
2,135,8.539127363483306,14.580743241585301,36.67900266052923,0.03667900266052923
3,33,37.81769568178579,50.39392739791705,12.394608029575117,0.012394608029575118
3,34,37.76528080764863,35.22697306988388,12.020642398667688,0.012020642398667687
3,35,37.680920457648774,39.69040688978484,11.895935239015957,0.011895935239015956
3,36,38.96034483060669,31.45266697846361,11.709691901043332,0.011709691901043331
4,97,5.460942166594785,19.06669976390298,35.438343773351626,0.03543834377335162
4,98,5.862504317060598,21.06483647342884,36.1524275327057,0.0361524275327057
4,99,6.722645499559857,22.40717339459203,35.91542394624333,0.03591542394624333
4,100,6.926055759113854,24.084998250665095,34.12585689118463,0.03412585689118463
4,101,8.435287020069131,20.462776515666867,36.175256441411044,0.03617525644141104
4,102,8.764459607515663,20.501356523895623,39.57884947853704,0.039578849478537036
4,103,9.077022147985394,22.16816576296337,40.21042135214696,0.04021042135214696
4,104,8.39891404978706,21.75420535317645,39.81184297334064,0.03981184297334064
4,105,8.473275920678647,22.979799865695885,38.34058896734584,0.03834058896734584
4,106,10.13966051723206,20.46109900445913,40.8365157311983,0.0408365157311983
4,107,9.85240360846824,23.5342195018324,36.669339785670005,0.03666933978567
4,108,10.881933594970155,23.132730772092486,33.864430355136086,0.03386443035513609
0,28,10.07412330958006,17.21243578365805,38.2253527530284,0.0382253527530284
0,29,10.52370057666089,13.806752406842486,40.15859826626285,0.04015859826626285
0,30,11.334747881181551,12.513868624963909,41.53875500604211,0.04153875500604211
1,10,32.82069146639779,74.37156384601789,12.53940013849958,0.01253940013849958
2,136,9.049694799074144,12.937380072812894,40.0820710762836,0.040082071076283594
2,137,9.523749229396646,12.52959202554942,39.52264586169655,0.039522645861696556
2,138,10.447051666683622,15.62042767762598,39.37406046004442,0.03937406046004442
