exp_name,timestamp,client_idx,global_round,epoch,batch_idx,acc,loss,comm_time,comp_time,comp_time_client,comp_time_server,cut1,cut2,t_front,t_middle,t_back,smashed1_numel,smashed2_numel
euro18_pattern_mining,2026-03-18T10:49:29,0,1,1,0,0.03125,2.68723201751709,0.0,4.106271658092737,4.106271658092737,0.0,0,0,0.3258044528774917,0.0,0.08482271293178201,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:29,0,2,1,1,0.2109375,2.1698975563049316,0.0,0.037194956094026566,0.037194956094026566,0.0,0,0,0.0003238106146454811,0.0,0.0033956849947571754,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:29,0,3,1,2,0.3515625,1.9525853395462036,0.0,0.03700600937008858,0.03700600937008858,0.0,0,0,0.00032264599576592445,0.0,0.0033779549412429333,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:29,0,4,1,3,0.328125,2.0541372299194336,0.0,0.03732380457222462,0.03732380457222462,0.0,0,0,0.0003625298850238323,0.0,0.0033698505721986294,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:29,0,5,1,4,0.4296875,1.6759154796600342,0.0,0.03735058940947056,0.03735058940947056,0.0,0,0,0.00034890975803136826,0.0,0.0033861491829156876,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:29,0,6,1,5,0.5859375,1.3150265216827393,0.0,0.037050810642540455,0.037050810642540455,0.0,0,0,0.0003915708512067795,0.0,0.003313510213047266,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:29,0,7,1,6,0.6328125,1.1830666065216064,0.0,0.036170692183077335,0.036170692183077335,0.0,0,0,0.00034173112362623215,0.0,0.0032753380946815014,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:29,0,8,1,7,0.7734375,0.914394736289978,0.0,0.03753704018890858,0.03753704018890858,0.0,0,0,0.00035117194056510925,0.0,0.0034025320783257484,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:29,0,9,1,8,0.71875,0.9380283355712891,0.0,0.05086342338472605,0.05086342338472605,0.0,0,0,0.0009838552214205265,0.0,0.004102487117052078,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:30,0,10,1,9,0.734375,0.8584731817245483,0.0,0.036113481037318707,0.036113481037318707,0.0,0,0,0.00037188082933425903,0.0,0.0032394672743976116,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:30,0,11,1,10,0.7578125,0.8016528487205505,0.0,0.03633229061961174,0.03633229061961174,0.0,0,0,0.00035103689879179,0.0,0.003282192163169384,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:30,0,12,1,11,0.7578125,0.6952375173568726,0.0,0.03642259165644646,0.03642259165644646,0.0,0,0,0.0004553031176328659,0.0,0.00318695604801178,0.0,0.0
euro18_pattern_mining,2026-03-18T10:49:30,0,13,1,12,0.8359375,0.6072722673416138,0.0,0.042763641104102135,0.042763641104102135,0.0,0,0,0.000600690022110939,0.0,0.0036756740882992744,0.0,0.0
