cut1,cut2,acc_final,acc_cost,comm_total,comm_cost,comp_total,comp_cost,comp_client_total,comp_cost_client,comp_server_total,comp_cost_server,privacy_score_global,privacy_score_label,privacy_score_sample,privacy_cost,J
0,0,0.9305555555555556,0.06944444444444442,0.0,0.0,117.12651563662803,1.0,117.12651563662803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673611111111111
0,1,0.9652777777777778,0.03472222222222221,5745.1344000000045,1.0,97.09056919903378,0.7924349371881205,95.58766855916474,0.7801685452616999,1.5029006398690399,0.012266391926420603,0.442166106717813,0.5299501120777451,0.35438210135788084,0.442166106717813,0.567330816532039
0,2,0.7569444444444444,0.24305555555555558,4701.473600000006,0.8183400548471071,77.89489222574048,0.5935747581050813,74.56958797178231,0.5682352703444606,3.3253042539581656,0.025339487760620658,0.47804694256855945,0.6334413582678559,0.32265252686926305,0.47804694256855945,0.5332543277690759
0,3,0.9791666666666666,0.02083333333333337,4571.016000000001,0.7956325617029948,40.83299289716524,0.20962706259572175,33.694247785024345,0.17297841006499942,7.138745112140896,0.03664865253072234,0.4681072279436278,0.5985064130376816,0.33770804284957406,0.4681072279436278,0.3735500463939194
0,4,0.9861111111111112,0.01388888888888884,4505.787199999998,0.7842788151309383,22.65317804145161,0.021290842782607188,13.507849629386328,0.01269550357411724,9.145328412065282,0.008595339208489948,0.47664520146014355,0.6392915700260766,0.31399883289421054,0.47664520146014355,0.3240259370656445
0,5,0.9513888888888888,0.04861111111111116,5484.219200000005,0.9545850137117768,20.59800469086622,0.0,11.228574564447626,0.0,9.369430126418592,0.0,0.3961559819485071,0.44561111733662234,0.3467008465603918,0.3961559819485071,0.3498380266928488
1,1,0.9861111111111112,0.01388888888888884,0.0,0.0,113.57710676791612,0.9632294248203386,113.57710676791612,0.9632294248203386,0.0,0.0,0.0,0.0,0.0,0.0,0.24427957842730685
1,2,0.9930555555555556,0.00694444444444442,2092.321599999997,0.364190191964873,92.7413807300909,0.7473789384336526,90.82678529113764,0.7319497061381006,1.9145954389532562,0.01542923229555195,0.48210912496445774,0.5850865036984279,0.3791317462304876,0.48210912496445774,0.40015567495185694
1,3,0.9791666666666666,0.02083333333333337,1961.8639999999968,0.3414826988207613,54.41295122978045,0.35031045447198944,48.62282969086664,0.3130336653638326,5.790121538913809,0.037276789108156884,0.36746806374222485,0.49874782126047384,0.2361883062239758,0.36746806374222485,0.27002363759207726
1,4,0.8958333333333334,0.10416666666666663,1896.6351999999972,0.3301289522487056,36.48994747007964,0.1646347035037442,28.757470431446563,0.1297474495374647,7.732477038633078,0.03488725396627951,0.43168274598290635,0.4920879107107838,0.37127758125502897,0.43168274598290635,0.25765326710050573
1,5,0.9791666666666666,0.02083333333333337,2875.0672,0.5004351508295433,33.97968241604394,0.13862927744422293,25.89994825073518,0.10566582311984432,8.079734165308764,0.03296345432437862,0.5189569434903671,0.6867637679500523,0.3511501190306819,0.5189569434903671,0.2947136762743667
2,2,0.9583333333333334,0.04166666666666663,0.0,0.0,112.3989455238916,0.9510241060758433,112.3989455238916,0.9510241060758433,0.0,0.0,0.0,0.0,0.0,0.0,0.24817269318562749
2,3,0.9930555555555556,0.00694444444444442,918.2032000000019,0.15982275366786913,71.90206179418601,0.5314912309394985,67.96145244210493,0.5023627294344327,3.9406093520810828,0.0291285015050657,0.3671931940375699,0.43663146509051326,0.29775492298462647,0.3671931940375699,0.26636290577234545
2,4,1.0,0.0,852.9744000000017,0.1484690070958133,54.97688495347393,0.35615260119287223,48.91056373715401,0.3168536106681767,6.0663212163199205,0.03929899052469553,0.45924645094324984,0.5520513733101907,0.36644152857630896,0.45924645094324984,0.24096701480798383
2,5,0.9930555555555556,0.00694444444444442,1831.4063999999967,0.3187752056766497,50.78180026312475,0.312693061112467,44.719343344913796,0.27536299006741993,6.062456918210955,0.037330071045047056,0.3621739343183797,0.45160086752798084,0.27274700110877853,0.3621739343183797,0.2501466613879852
3,3,0.9305555555555556,0.06944444444444442,0.0,0.0,114.14119744382333,0.9690731975086396,114.14119744382333,0.9690731975086396,0.0,0.0,0.0,0.0,0.0,0.0,0.25962941048827104
3,4,0.8888888888888888,0.11111111111111116,722.5168000000014,0.1257615139517016,90.16502019143081,0.7206887873744727,88.10862927231938,0.704252059753098,2.0563909191114362,0.0164367276213747,0.4357229555290205,0.5479052570900952,0.32354065396794585,0.4357229555290205,0.3483210919915765
3,5,1.0,0.0,1700.9487999999974,0.29606771253253816,88.83402356650913,0.7069001500912399,86.51914657530142,0.688479427637952,2.3148769912077114,0.018420722453287762,0.49767112995348795,0.6650332705010027,0.33030898940597314,0.49767112995348795,0.3751597481443165
4,4,1.0,0.0,0.0,0.0,114.82174082368147,0.9761233775351452,114.82174082368147,0.9761233775351452,0.0,0.0,0.0,0.0,0.0,0.0,0.2440308443837863
4,5,1.0,0.0,1635.7199999999978,0.2847139659604824,107.95562836001045,0.9049929685357875,107.71405769599369,0.9029678795648758,0.24157066401676275,0.0020250889709116254,0.37188430348660356,0.41154826632228286,0.33222034065092426,0.37188430348660356,0.39039780949571834
5,5,0.9861111111111112,0.01388888888888884,0.0,0.0,115.97714901232393,0.9880929829638633,115.97714901232393,0.9880929829638633,0.0,0.0,0.0,0.0,0.0,0.0,0.250495467963188
