cut1,cut2,acc_final,acc_cost,comm_total,comm_cost,comp_total,comp_cost,comp_client_total,comp_cost_client,comp_server_total,comp_cost_server,privacy_score_global,privacy_score_label,privacy_score_sample,privacy_cost,J
0,0,0.7429819089207735,0.25701809107922646,0.0,0.0,48.64491135274875,1.0,48.64491135274875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142545227698066
0,1,0.7323767935121647,0.26762320648783533,41174.40448000001,1.0,33.37065056823485,0.580728825620764,32.615257901197765,0.5675831934877017,0.7553926670370856,0.013145632133062354,0.5824127106261725,0.5058539330673578,0.6589714881849873,0.5824127106261725,0.6076911856836928
0,2,0.7610729881472239,0.2389270118527761,30882.30336000006,0.7500364303993948,24.974219074603752,0.3502507853021962,23.346423710609088,0.32742177900385006,1.6277953639946645,0.02282900629834615,0.5529164123073923,0.4897225612437643,0.6161102633710204,0.5529164123073923,0.47303265996543986
0,3,0.5982532751091703,0.40174672489082974,25736.25280000004,0.6250546455990912,19.366601790767163,0.1963243650824244,17.042329899704782,0.1727626061212168,2.3242718910623807,0.023561758961207623,0.5800050339475642,0.5093621951364503,0.6506478727586782,0.5800050339475642,0.45078269237997737
0,4,0.7311291328758578,0.2688708671241422,23163.227520000026,0.5625637531989393,12.464746069730609,0.006871716972021088,9.560186161688762,0.005270455822801822,2.904559908041847,0.0016012611492192666,0.5314874239808671,0.509820186961583,0.5531546610001513,0.5314874239808671,0.3424484403189924
0,5,0.7529631940112289,0.2470368059887711,20642.712960000033,0.5013481851334849,12.214405947437626,0.0,9.160317038331414,0.0,3.0540889091062127,0.0,0.5353181629904441,0.5046912439775787,0.5659450820033095,0.5353181629904441,0.320925788528175
1,1,0.7386150966936993,0.2613849033063007,0.0,0.0,42.14507783486624,0.8215826696454529,42.14507783486624,0.8215826696454529,0.0,0.0,0.0,0.0,0.0,0.0,0.2707418932379384
1,2,0.7236431690580162,0.2763568309419838,30882.30336000006,0.7500364303993948,31.230109122087015,0.5219719837287004,30.34826420567697,0.5072330553900196,0.8818449164100457,0.014738928338680781,0.5502171810977843,0.5216379739425298,0.5787963882530387,0.5502171810977843,0.5246456065419658
1,3,0.7230193387398628,0.2769806612601372,25736.25280000004,0.6250546455990912,25.287103163311258,0.3588393043256488,23.73494441562798,0.33681323191931056,1.5521587476832792,0.022026072406338228,0.6241777926764193,0.6070282765257822,0.6413273088270564,0.6241777926764193,0.4712631009653241
1,4,0.7467248908296943,0.2532751091703057,23163.227520000026,0.5625637531989393,20.04069176162011,0.21482781331497824,17.69708581676241,0.18970534017909774,2.3436059448577,0.02512247313588051,0.5857317648861615,0.5010836326121931,0.6703798971601298,0.5857317648861615,0.4040996101425962
1,5,0.7467248908296943,0.2532751091703057,20642.712960000033,0.5013481851334849,19.5950021786266,0.20259384680710396,17.14495312073268,0.1772626496487661,2.4500490578939207,0.025331197158337863,0.5272724870536141,0.5268679666701299,0.5276770074370983,0.5272724870536141,0.37112240704112714
2,2,0.6993137866500312,0.3006862133499688,0.0,0.0,44.178592902899254,0.8774016884981684,44.178592902899254,0.8774016884981684,0.0,0.0,0.0,0.0,0.0,0.0,0.2945219754620343
2,3,0.7610729881472239,0.2389270118527761,15444.151679999972,0.3750910759984832,35.01849763127393,0.6259614416579504,34.30498177593108,0.6132072276377195,0.7135158553428482,0.012754214020230853,0.5533011567137367,0.5113034962367149,0.5952988171907585,0.5533011567137367,0.4483201715557366
2,4,0.7492202121023082,0.25077978789769184,12871.126399999972,0.31260018359833164,26.946806906576967,0.40439738058071345,25.571193434589077,0.38375320976329214,1.37561347198789,0.020644170817421315,0.584079393289092,0.5535838264571695,0.6145749601210144,0.584079393289092,0.38796418634145724
2,5,0.7461010605115409,0.2538989394884591,10350.611840000001,0.2513846155328777,27.346313485177234,0.4153636456422468,25.8887623809278,0.39322487579675797,1.4575511042494327,0.02213876984548885,0.5711609459164336,0.5350099496680764,0.6073119421647909,0.5711609459164336,0.3729520366450043
3,3,0.7442295695570805,0.25577043044291947,0.0,0.0,43.28868297976442,0.8529740854980437,43.28868297976442,0.8529740854980437,0.0,0.0,0.0,0.0,0.0,0.0,0.27718612898524075
3,4,0.7417342482844667,0.25826575171553334,7725.0758399999795,0.18761839879802863,34.163035039644456,0.6024794014800297,33.42404490860645,0.5894470016557528,0.7389901310380083,0.013032399824276899,0.5593746586242501,0.50191815501327,0.6168311622352303,0.5593746586242501,0.40193455265446043
3,5,0.6880848409232688,0.3119151590767312,5204.561279999995,0.1264028307325744,33.89356759475777,0.595082648624457,33.096735230938066,0.5810923505466337,0.7968323638197035,0.01399029807782337,0.5321650927312856,0.4704440879466408,0.5938860975159306,0.5321650927312856,0.3913914327912621
4,4,0.7067997504678727,0.2932002495321273,0.0,0.0,43.72589289298048,0.8649752891144042,43.72589289298048,0.8649752891144042,0.0,0.0,0.0,0.0,0.0,0.0,0.2895438846616329
4,5,0.7510917030567685,0.24890829694323147,2631.536000000004,0.06391193833242305,40.58832141305902,0.778850448269785,40.531702203152236,0.777763980648525,0.05661920990678482,0.001086467621259947,0.5596493731147372,0.502120359015376,0.6171783872140985,0.5596493731147372,0.41283001416504417
5,5,0.7554585152838428,0.24454148471615722,0.0,0.0,44.07467953773448,0.8745493161797315,44.07467953773448,0.8745493161797315,0.0,0.0,0.0,0.0,0.0,0.0,0.27977270022397216
