exp_name,timestamp,client_idx,global_round,epoch,batch_idx,acc,loss,comm_time,comp_time,comp_time_client,comp_time_server,cut1,cut2,t_front,t_middle,t_back,smashed1_numel,smashed2_numel
ham18_offline_profiling,2025-12-19T00:44:05,0,1,1,0,0.125,2.3316407203674316,51.390223999999996,0.10020752251148224,0.08846898563206196,0.01173853687942028,0,3,0.005822721868753433,0.01173853687942028,0.0030241766944527626,51380224.0,12845056.0
ham18_offline_profiling,2025-12-19T00:44:05,0,2,1,1,0.12890625,2.0645477771759033,51.390223999999996,0.022591473534703255,0.01966412179172039,0.0029273517429828644,0,3,0.0007315408438444138,0.0029273517429828644,0.0012348713353276253,51380224.0,12845056.0
ham18_offline_profiling,2025-12-19T00:44:06,0,3,1,2,0.45703125,1.7990385293960571,51.390223999999996,0.018151366151869297,0.0157766230404377,0.0023747431114315987,0,3,0.0006080800667405128,0.0023747431114315987,0.000969582237303257,51380224.0,12845056.0
ham18_offline_profiling,2025-12-19T00:44:06,0,4,1,3,0.4453125,1.65006685256958,51.390223999999996,0.03454457130283117,0.02998126670718193,0.004563304595649242,0,3,0.0012503806501626968,0.004563304595649242,0.0017477460205554962,51380224.0,12845056.0
ham18_offline_profiling,2025-12-19T00:44:08,0,5,1,4,0.5390625,1.4293508529663086,51.390223999999996,0.02035859227180481,0.017423667013645172,0.0029349252581596375,0,3,0.0004916777834296227,0.0029349252581596375,0.0012506889179348946,51380224.0,12845056.0
ham18_offline_profiling,2025-12-19T00:44:08,0,6,1,5,0.546875,1.3710315227508545,51.390223999999996,0.021902650594711304,0.018978165462613106,0.002924485132098198,0,3,0.0006668614223599434,0.002924485132098198,0.0012309551239013672,51380224.0,12845056.0
ham18_offline_profiling,2025-12-19T00:44:08,0,7,1,6,0.4925373134328358,1.4144041538238525,13.457168,0.02376785036176443,0.017483048141002655,0.006284802220761776,0,3,0.0004749726504087448,0.006284802220761776,0.0012733321636915207,13447168.0,3361792.0
ham18_offline_profiling,2025-12-19T00:44:18,1,1,1,0,0.125,2.338860511779785,51.390223999999996,0.13912104722112417,0.12344950810074806,0.01567153912037611,0,3,0.00696755014359951,0.01567153912037611,0.005377400666475296,51380224.0,12845056.0
ham18_offline_profiling,2025-12-19T00:44:18,1,2,1,1,0.13671875,2.0827889442443848,51.390223999999996,0.021528159268200397,0.018180236220359802,0.0033479230478405952,0,3,0.0005921302363276482,0.0033479230478405952,0.001225893385708332,51380224.0,12845056.0
ham18_offline_profiling,2025-12-19T00:44:19,1,3,1,2,0.3515625,1.8688445091247559,51.390223999999996,0.02613827958703041,0.019434066489338875,0.006704213097691536,0,3,0.000634877011179924,0.006704213097691536,0.0013085296377539635,51380224.0,12845056.0
ham18_offline_profiling,2025-12-19T00:44:19,1,4,1,3,0.49609375,1.6443108320236206,51.390223999999996,0.02435437962412834,0.01782170496881008,0.00653267465531826,0,3,0.000536811538040638,0.00653267465531826,0.0012453589588403702,51380224.0,12845056.0
ham18_offline_profiling,2025-12-19T00:44:23,1,5,1,4,0.45703125,1.5587358474731445,51.390223999999996,0.029799305833876133,0.018936851993203163,0.01086245384067297,0,3,0.0005038119852542877,0.01086245384067297,0.0013898732140660286,51380224.0,12845056.0
ham18_offline_profiling,2025-12-19T00:44:23,1,6,1,5,0.56640625,1.339445948600769,51.390223999999996,0.019118337891995907,0.01631014049053192,0.0028081974014639854,0,3,0.00047362130135297775,0.0028081974014639854,0.0011573927477002144,51380224.0,12845056.0
